행정동코드,시도명,시군구명,읍면동명,2020인구수,2019인구수,면적,2019인구밀도,2020인구밀도
4773033000,경상북도,의성군,옥산면,1835,1879,104.12,18.046484825201688,17.623895505186322
4773034000,경상북도,의성군,사곡면,1582,1611,73.35,21.963190184049083,21.567825494205863
4773035000,경상북도,의성군,춘산면,1492,1533,67.8,22.61061946902655,22.005899705014752
4773036000,경상북도,의성군,가음면,1470,1476,41.54,35.53201733269138,35.387578237843044
4773037000,경상북도,의성군,금성면,4376,4463,74.51,59.89800026842034,58.73037176217957
4773038000,경상북도,의성군,봉양면,3958,3960,67.8,58.4070796460177,58.37758112094396
4773039000,경상북도,의성군,비안면,2562,2538,65.54,38.72444308819041,39.090631675312785
4773040000,경상북도,의성군,구천면,1829,1841,43.6,42.22477064220183,41.949541284403665
4773041000,경상북도,의성군,단밀면,1800,1813,54.16,33.47488921713442,33.23485967503693
4773042000,경상북도,의성군,단북면,1825,1853,23.94,77.40183792815371,76.23224728487887
4773043000,경상북도,의성군,안계면,4604,4525,43.69,103.57061112382696,105.3788052185855
4773044000,경상북도,의성군,다인면,3869,3958,89.73,44.11010810208403,43.11824361974813
4773045000,경상북도,의성군,신평면,797,804,55.84,14.398280802292263,14.272922636103152
4773046000,경상북도,의성군,안평면,2184,2156,101.19,21.306453206838622,21.583160391343018
4773047000,경상북도,의성군,안사면,841,840,62.28,13.48747591522158,13.503532434168273
4775025000,경상북도,청송군,청송읍,5281,5382,82.42,65.29968454258675,64.0742538218879
4775031500,경상북도,청송군,주왕산면,1881,1960,132.47,14.795802823280743,14.199441382954632
4775032000,경상북도,청송군,부남면,2503,2540,122.43,20.74654904843584,20.44433553867516
4775033000,경상북도,청송군,현동면,2093,2114,78.36,26.978050025523228,26.7100561510975
4775034000,경상북도,청송군,현서면,2542,2573,112.33,22.905724205466036,22.62975162467729
4775037000,경상북도,청송군,진보면,6558,6579,109.47,60.098657166346946,59.906823787339
4776025000,경상북도,영양군,영양읍,7364,7458,130.94,56.95738506186039,56.239499007178864
4776031000,경상북도,영양군,입암면,2166,2223,79.06,28.117885150518592,27.39691373640273
4776032000,경상북도,영양군,청기면,1727,1772,140.01,12.656238840082851,12.33483322619813
4776033000,경상북도,영양군,일월면,1795,1842,125.6,14.665605095541402,14.29140127388535
4776034000,경상북도,영양군,수비면,1694,1726,217.59,7.93234983225332,7.785284250195321
4776035000,경상북도,영양군,석보면,2098,2172,122.03,17.79890190936655,17.19249364910268
4777025000,경상북도,영덕군,영덕읍,11237,11513,66.1,174.17549167927385,170.00000000000003
4777031000,경상북도,영덕군,강구면,6351,6494,36.81,176.41945123607715,172.53463732681337
4777032000,경상북도,영덕군,남정면,2391,2452,73.3,33.45156889495225,32.6193724420191
4777033000,경상북도,영덕군,달산면,1153,1206,73.3,16.45293315143247,15.729877216916782
4777034000,경상북도,영덕군,지품면,1478,1520,150.27,10.115126106341917,9.835629200771944
4777035000,경상북도,영덕군,축산면,952,972,59.31,16.38846737481032,16.05125611195414
4777036000,경상북도,영덕군,영해면,6466,6616,63.97,103.42347975613569,101.07863060809754
4777037000,경상북도,영덕군,병곡면,2822,2895,66.06,43.823796548592185,42.71874053890402
4777038000,경상북도,영덕군,창수면,1698,1740,152.29,11.425569636877011,11.149780024952394
4782025000,경상북도,청도군,화양읍,7176,7161,43.18,165.8406669754516,166.18805002315887
4782025300,경상북도,청도군,청도읍,10467,10546,86.88,121.38581952117865,120.47651933701658
4782031000,경상북도,청도군,각남면,2166,2166,46.83,46.252402306213966,46.252402306213966
4782032000,경상북도,청도군,풍각면,3991,4061,61.46,66.0754962577286,64.93654409371949
4782033000,경상북도,청도군,각북면,2255,2255,50.96,44.25039246467818,44.25039246467818
4782034000,경상북도,청도군,이서면,4559,4604,55.31,83.23992044838184,82.4263243536431
4782035000,경상북도,청도군,운문면,2127,2168,147.24,14.724259712034772,14.445802770986145
4782036000,경상북도,청도군,금천면,3365,3406,71.78,47.45054332683198,46.87935358038451
4782037000,경상북도,청도군,매전면,3820,3883,130.15,29.8348059930849,29.35074913561275
4783025300,경상북도,고령군,대가야읍,10229,10462,47.37,220.85708254169307,215.9383576103019
4783031000,경상북도,고령군,덕곡면,1452,1488,38.55,38.59922178988327,37.66536964980545
4783032000,경상북도,고령군,운수면,1906,1956,45.8,42.70742358078603,41.61572052401747
4783033000,경상북도,고령군,성산면,2623,2700,48.45,55.72755417956656,54.138286893704844
4783034000,경상북도,고령군,다산면,8604,8870,45.9,193.24618736383442,187.45098039215688
4783035000,경상북도,고령군,개진면,2002,2055,39.5,52.0253164556962,50.68354430379747
4783036000,경상북도,고령군,우곡면,1614,1682,47.02,35.7720119098256,34.32581880051042
4783037000,경상북도,고령군,쌍림면,3480,3561,71.46,49.83207388748951,48.698572628043664
4784025000,경상북도,성주군,성주읍,13873,14011,36.34,385.55310952118873,381.7556411667584
4784031000,경상북도,성주군,선남면,6208,6383,67.15,95.05584512285927,92.44973938942665
4784032000,경상북도,성주군,용암면,3718,3752,85.05,44.11522633744856,43.715461493239275
4784033000,경상북도,성주군,수륜면,3104,3095,89.78,34.473156605034525,34.57340164847405
4784034000,경상북도,성주군,가천면,1987,2010,64.23,31.29378794955628,30.93569982874046
4784035000,경상북도,성주군,금수면,1181,1177,74.74,15.74792614396575,15.801445009365802
4784036000,경상북도,성주군,대가면,2454,2541,28.11,90.3948772678762,87.2998932764141
4784037000,경상북도,성주군,벽진면,3131,3200,62.79,50.96352922439879,49.86462812549769
4784038000,경상북도,성주군,초전면,4560,4717,66.3,71.14630467571645,68.77828054298642
4784039000,경상북도,성주군,월항면,3411,3426,41.27,83.01429609886115,82.65083595832323
4785025000,경상북도,칠곡군,왜관읍,33752,33786,54.12,624.2793791574279,623.6511456023651
4785025300,경상북도,칠곡군,북삼읍,23739,24588,36.75,669.0612244897959,645.9591836734694
4785025600,경상북도,칠곡군,석적읍,31519,32500,49.7,653.9235412474849,634.1851106639839
4785031000,경상북도,칠곡군,지천면,4327,4393,88.87,49.43175424777765,48.68909643299201
4785032000,경상북도,칠곡군,동명면,5494,5535,64.05,86.4168618266979,85.77673692427791
4785033000,경상북도,칠곡군,가산면,3506,3590,87.5,41.02857142857143,40.06857142857143
4785036000,경상북도,칠곡군,약목면,10154,10577,63.82,165.73174553431525,159.10372923848323
4785037000,경상북도,칠곡군,기산면,3289,3420,40.36,84.73736372646185,81.49157581764123
4790025000,경상북도,예천군,예천읍,15100,15397,47.36,325.1055743243243,318.8344594594595
4790031000,경상북도,예천군,용문면,2376,2450,71.78,34.13207021454444,33.10114237949289
4790034000,경상북도,예천군,감천면,2689,2732,64.96,42.05665024630542,41.394704433497544
4790035000,경상북도,예천군,보문면,1704,1757,64.8,27.1141975308642,26.296296296296298
4790036000,경상북도,예천군,호명면,18551,16305,62.3,261.71749598715894,297.76886035313004
4790037000,경상북도,예천군,유천면,2534,2604,38.48,67.67151767151768,65.85239085239085
4790038000,경상북도,예천군,용궁면,2491,2578,31.85,80.94191522762951,78.21036106750392
4790039000,경상북도,예천군,개포면,1552,1607,36.2,44.392265193370164,42.872928176795575
4790040000,경상북도,예천군,지보면,2783,2864,78.47,36.49802472282401,35.46578310182235
4790041000,경상북도,예천군,풍양면,3234,3367,63.207,53.26941636211179,51.16521904219469
4790042000,경상북도,예천군,효자면,1179,1198,67.33,17.792960047527107,17.51076785979504
4790043000,경상북도,예천군,은풍면,1379,1431,34.46,41.52640742890308,40.01741149158445
4792025000,경상북도,봉화군,봉화읍,10139,10371,74.27,139.6391544365154,136.5154167227683
4792034000,경상북도,봉화군,춘양면,4456,4537,167.3,27.118947997609084,26.634787806335922
4793025000,경상북도,울진군,울진읍,14080,14388,81.31,176.95240437830526,173.16443241913663
4793025300,경상북도,울진군,평해읍,2883,3041,37.19,81.76929282065072,77.52083893519765
4793031000,경상북도,울진군,북면,6638,6343,142.07,44.64700499753643,46.72344618849863
4793033000,경상북도,울진군,근남면,2769,2786,57.82,48.18401937046005,47.89000345901072
4793035000,경상북도,울진군,기성면,2604,2652,98.56,26.907467532467532,26.420454545454543
4793036000,경상북도,울진군,온정면,1766,1817,131.82,13.783947807616448,13.397056592322865
4793037000,경상북도,울진군,죽변면,6505,6779,18.34,369.629225736096,354.68920392584516
4793038000,경상북도,울진군,후포면,7548,7703,22.16,347.60830324909745,340.6137184115523
4793039000,경상북도,울진군,금강송면,1277,1335,298.42,4.473560753300717,4.279203806715367
4793040000,경상북도,울진군,매화면,2055,2093,101.43,20.634920634920633,20.26027802425318
4794025000,경상북도,울릉군,울릉읍,6562,6859,21.79,314.77742083524555,301.14731528223956
4794031000,경상북도,울릉군,서면,882,929,27.19,34.16697315189408,32.438396469290176
4794032000,경상북도,울릉군,북면,1348,1437,24.34,59.03861955628595,55.382087099424815
4817025000,경상남도,진주시,문산읍,8455,8665,39.98,216.7333666833417,211.48074037018512
4817031000,경상남도,진주시,내동면,4189,4300,32.12,133.87297633872979,130.41718555417188
4817032000,경상남도,진주시,정촌면,7354,6012,26.75,224.74766355140187,274.9158878504673
4817033000,경상남도,진주시,금곡면,2293,2376,39.86,59.60863020572002,57.526342197691925
4817035000,경상남도,진주시,진성면,1963,2032,36.4,55.824175824175825,53.92857142857143
4817036000,경상남도,진주시,일반성면,2672,2775,19.41,142.967542503864,137.66099948480164
4817037000,경상남도,진주시,이반성면,1634,1651,42.58,38.77407233442931,38.374823860967595
4817038000,경상남도,진주시,사봉면,1526,1569,31.96,49.09261576971214,47.74718397997497
4817039000,경상남도,진주시,지수면,1498,1560,30.97,50.37132709073297,48.36938973199871
4817040000,경상남도,진주시,대곡면,3320,3462,55.89,61.943102522812666,59.40239756664877
4817041000,경상남도,진주시,금산면,21582,22131,32.78,675.1372788285539,658.3892617449665
4817042000,경상남도,진주시,집현면,4818,4996,46.23,108.06835388276012,104.21804023361454
4817043000,경상남도,진주시,미천면,1663,1705,54.63,31.209957898590517,30.44114955152846
4817044000,경상남도,진주시,명석면,4151,4313,69.3,62.23665223665224,59.8989898989899
4817045000,경상남도,진주시,대평면,1105,1147,41.05,27.941534713763705,26.918392204628503
4817046000,경상남도,진주시,수곡면,2251,2342,42.5,55.10588235294118,52.96470588235294
4817051500,경상남도,진주시,천전동,28249,29525,6.46,4570.433436532508,4372.910216718266
4817055500,경상남도,진주시,성북동,10993,11475,2.27,5055.066079295154,4842.731277533039
4817056500,경상남도,진주시,중앙동,11641,12139,2.04,5950.490196078431,5706.3725490196075
4817067800,경상남도,진주시,하대동,25712,26908,2.18,12343.119266055044,11794.495412844035
4817069500,경상남도,진주시,초장동,27186,25564,12.27,2083.4555827220865,2215.6479217603915
4817071000,경상남도,진주시,평거동,28502,28390,2.92,9722.602739726028,9760.95890410959
4817071500,경상남도,진주시,신안동,12158,12501,1.07,11683.177570093458,11362.616822429905
4817073000,경상남도,진주시,판문동,21905,22436,17.38,1290.909090909091,1260.3567318757193
4817074000,경상남도,진주시,가호동,25668,22861,9.49,2408.956796628029,2704.741833508957
4817075000,경상남도,진주시,충무공동,25340,21622,4.077,5303.409369634535,6215.354427274957
4822025000,경상남도,통영시,산양읍,4806,4920,39.38,124.9365159979685,122.04164550533265
4822031000,경상남도,통영시,용남면,12910,13165,16.92,778.0732860520094,763.0023640661938
4822033000,경상남도,통영시,도산면,2955,3002,38.16,78.66876310272538,77.437106918239
4822034000,경상남도,통영시,광도면,31267,30859,42.3,729.5271867612294,739.1725768321513
4822035000,경상남도,통영시,욕지면,2064,2085,28.69,72.67340536772394,71.94144301150226
4822036000,경상남도,통영시,한산면,2064,2143,38.16,56.15828092243187,54.08805031446541
4822037000,경상남도,통영시,사량면,1507,1529,26.83,56.98844576966083,56.168468132687295
4822053000,경상남도,통영시,명정동,3100,3284,3.96,829.2929292929293,782.8282828282828
4822055000,경상남도,통영시,중앙동,4158,4448,0.67,6638.805970149253,6205.970149253731
4822059000,경상남도,통영시,정량동,9212,9579,1.93,4963.212435233161,4773.056994818653
4822060000,경상남도,통영시,북신동,10811,10658,1.06,10054.716981132075,10199.056603773584
4822066500,경상남도,통영시,미수동,11616,12050,2.48,4858.870967741936,4683.870967741936
4822067000,경상남도,통영시,봉평동,10608,11109,1.69,6573.372781065089,6276.923076923077
4822070000,경상남도,통영시,무전동,14042,14322,1.84,7783.695652173913,7631.521739130434
4824025000,경상남도,사천시,사천읍,18744,19212,29.65,647.9595278246206,632.1753794266442
4824031000,경상남도,사천시,정동면,10708,10780,36.65,294.1336971350614,292.16916780354705
4824032000,경상남도,사천시,사남면,16044,15861,42.47,373.46362137979753,377.77254532611255
4824033000,경상남도,사천시,용현면,7839,8102,27.85,290.91561938958705,281.4721723518851
4824034000,경상남도,사천시,축동면,1667,1746,23.29,74.96779733791327,71.57578359811077
4824035000,경상남도,사천시,곤양면,3529,3605,61.12,58.98232984293194,57.73887434554974
4824036000,경상남도,사천시,곤명면,2926,2998,69.81,42.945136799885404,41.913765936112306
4824037000,경상남도,사천시,서포면,3564,3630,47.93,75.73544752764448,74.35843939077822
4824052000,경상남도,사천시,선구동,5320,5556,3.38,1643.7869822485209,1573.9644970414201
4824053000,경상남도,사천시,동서금동,6304,5362,0.95,5644.21052631579,6635.789473684211
4824055000,경상남도,사천시,벌용동,15639,16255,9.71,1674.0473738414005,1610.6076210092685
4824059500,경상남도,사천시,남양동,5469,5663,23.3,243.04721030042919,234.72103004291844
4825025000,경상남도,김해시,진영읍,55708,55332,39.67,1394.8071590622635,1404.2853541719182
4825032000,경상남도,김해시,주촌면,17588,11396,31.29,364.20581655480987,562.0965164589326
4825033000,경상남도,김해시,진례면,6698,7046,44.82,157.206604194556,149.442213297635
